1.5203	1.52	1.5201	1.5201	1.52	1.5201	1.5201	1.52	1.5201	1.5199	1.5202	1.5199	1.5198	1.5201	1.5199	1.52	1.5201	1.5198	1.5202	1.5201	1.5199	1.5203	1.5199	1.52	1.5201	1.5197	1.52	1.5201	1.5197	1.5201	1.5199	1.5199	1.52	1.5197	1.5199	1.52	1.5197	1.5199	1.5199	1.5198	1.52	1.5198	1.5199	1.5199	1.5197	1.5198	1.5196	1.5197	1.5198	1.5195	1.5197	1.5199	1.5196	1.5198	1.5197	1.5196	1.5199	1.5196	1.5198	1.52	1.5197	1.5197	1.5198	1.5196	1.5199	1.5197	1.5197	1.5198	1.5197	1.5197	1.5196	1.5197	1.5199	1.5197	1.5199	1.5198	1.5197	1.5199	1.5197	1.5198	1.52	1.5196
0.76402	0.76375	0.7638	0.7638	0.76367	0.76378	0.76377	0.76371	0.76376	0.76364	0.76387	0.76364	0.76354	0.76383	0.76358	0.76369	0.76379	0.76355	0.76395	0.76379	0.76366	0.76398	0.76363	0.76369	0.7638	0.76344	0.7637	0.76378	0.76339	0.76379	0.7636	0.76364	0.76371	0.76346	0.76363	0.76367	0.76343	0.76368	0.76364	0.76358	0.7637	0.76348	0.7636	0.7636	0.76341	0.76358	0.76336	0.76344	0.7635	0.76323	0.76344	0.76365	0.76334	0.76355	0.76349	0.76336	0.76365	0.76333	0.76358	0.76374	0.76345	0.76351	0.76357	0.7634	0.76366	0.76351	0.76345	0.76357	0.76343	0.76345	0.76335	0.76349	0.76363	0.76348	0.76364	0.76357	0.76345	0.76368	0.76347	0.76359	0.76383	0.7634
0.0069899	0.0067541	0.0067283	0.00685	0.0066472	0.0067361	0.0068663	0.0067014	0.0067966	0.0066949	0.0067838	0.0066846	0.0065116	0.0067803	0.006624	0.0066184	0.0067738	0.0065873	0.0068661	0.0068027	0.0066141	0.0069332	0.0067352	0.0066804	0.0068196	0.0065133	0.0066558	0.0068659	0.0064498	0.0067912	0.0067489	0.0066639	0.006767	0.0065791	0.0066218	0.0067793	0.006529	0.0067007	0.00679	0.0065997	0.006747	0.0066015	0.0066064	0.0067462	0.0065348	0.0066361	0.0065699	0.0064989	0.0065889	0.0063957	0.0064657	0.0067828	0.0064921	0.006603	0.006674	0.0064306	0.0067057	0.0064822	0.0065856	0.0068172	0.0065676	0.0065285	0.0067242	0.0064596	0.0067048	0.0066598	0.0065009	0.0066705	0.0065628	0.0064913	0.0064877	0.0065225	0.0066663	0.0066184	0.0066645	0.0067005	0.006581	0.0067087	0.0065856	0.0066199	0.0068561	0.0065844
0.74534	0.74559	0.74553	0.74557	0.74566	0.74557	0.74559	0.74559	0.74559	0.7457	0.74544	0.74567	0.74578	0.74547	0.74576	0.74561	0.74553	0.74577	0.74535	0.74552	0.74566	0.74531	0.74567	0.74558	0.74547	0.74586	0.7456	0.74551	0.74589	0.74551	0.74569	0.74562	0.74555	0.74582	0.74563	0.74562	0.74582	0.74559	0.74563	0.74567	0.74556	0.7458	0.74564	0.74567	0.74583	0.74565	0.74589	0.7458	0.74573	0.74604	0.7458	0.74561	0.74587	0.74567	0.74574	0.74585	0.74558	0.7459	0.74564	0.74549	0.74575	0.74571	0.74566	0.7458	0.74556	0.7457	0.74572	0.74565	0.74575	0.74571	0.74589	0.74572	0.74556	0.74573	0.74553	0.7456	0.74574	0.74546	0.74574	0.74559	0.74534	0.74579
1.5029	1.5031	1.5031	1.5031	1.5032	1.5031	1.5031	1.5031	1.5031	1.5032	1.5029	1.5032	1.5033	1.503	1.5033	1.5031	1.503	1.5033	1.5028	1.503	1.5032	1.5028	1.5032	1.5031	1.503	1.5034	1.5031	1.503	1.5034	1.503	1.5032	1.5031	1.503	1.5033	1.5031	1.5031	1.5033	1.5031	1.5031	1.5031	1.503	1.5033	1.5031	1.5032	1.5033	1.5031	1.5034	1.5033	1.5032	1.5035	1.5033	1.5031	1.5033	1.5031	1.5032	1.5033	1.503	1.5034	1.5031	1.503	1.5032	1.5032	1.5031	1.5033	1.503	1.5032	1.5032	1.5031	1.5032	1.5031	1.5034	1.5032	1.503	1.5032	1.503	1.503	1.5032	1.5029	1.5032	1.503	1.5028	1.5032
2.2483	2.2485	2.2485	2.2486	2.2486	2.2485	2.2486	2.2485	2.2486	2.2487	2.2484	2.2486	2.2487	2.2484	2.2487	2.2485	2.2485	2.2487	2.2483	2.2484	2.2486	2.2482	2.2486	2.2485	2.2484	2.2488	2.2485	2.2484	2.2488	2.2484	2.2486	2.2485	2.2484	2.2487	2.2485	2.2485	2.2487	2.2485	2.2485	2.2485	2.2484	2.2487	2.2485	2.2486	2.2487	2.2485	2.2488	2.2487	2.2486	2.2489	2.2487	2.2485	2.2487	2.2485	2.2486	2.2487	2.2484	2.2488	2.2485	2.2484	2.2486	2.2486	2.2485	2.2486	2.2484	2.2485	2.2485	2.2485	2.2486	2.2485	2.2487	2.2485	2.2484	2.2486	2.2483	2.2484	2.2486	2.2482	2.2486	2.2484	2.2481	2.2486
3.0071	3.0072	3.0072	3.0073	3.0073	3.0072	3.0073	3.0072	3.0073	3.0074	3.0071	3.0073	3.0074	3.0071	3.0074	3.0072	3.0072	3.0074	3.007	3.0071	3.0073	3.0069	3.0073	3.0072	3.0071	3.0075	3.0072	3.0071	3.0075	3.0071	3.0073	3.0072	3.0071	3.0074	3.0072	3.0072	3.0074	3.0072	3.0072	3.0072	3.0071	3.0074	3.0072	3.0072	3.0074	3.0072	3.0074	3.0073	3.0073	3.0076	3.0073	3.0072	3.0074	3.0072	3.0073	3.0073	3.0071	3.0074	3.0072	3.007	3.0072	3.0072	3.0072	3.0073	3.0071	3.0072	3.0072	3.0071	3.0072	3.0071	3.0074	3.0072	3.007	3.0072	3.007	3.007	3.0072	3.0068	3.0072	3.007	3.0068	3.0072
3.7642	3.7644	3.7643	3.7644	3.7644	3.7644	3.7645	3.7643	3.7644	3.7645	3.7642	3.7644	3.7645	3.7642	3.7645	3.7643	3.7643	3.7645	3.7641	3.7642	3.7644	3.764	3.7644	3.7643	3.7642	3.7646	3.7643	3.7642	3.7646	3.7643	3.7644	3.7643	3.7642	3.7645	3.7643	3.7643	3.7644	3.7643	3.7643	3.7643	3.7642	3.7645	3.7643	3.7643	3.7645	3.7643	3.7645	3.7644	3.7643	3.7647	3.7644	3.7643	3.7644	3.7642	3.7643	3.7644	3.7642	3.7645	3.7642	3.7641	3.7643	3.7643	3.7643	3.7643	3.7641	3.7643	3.7642	3.7642	3.7643	3.7642	3.7644	3.7642	3.7641	3.7643	3.764	3.7641	3.7643	3.7639	3.7642	3.7641	3.7638	3.7643
4.5183	4.5184	4.5184	4.5185	4.5185	4.5184	4.5185	4.5184	4.5185	4.5186	4.5183	4.5185	4.5186	4.5183	4.5186	4.5184	4.5184	4.5186	4.5181	4.5183	4.5185	4.5181	4.5185	4.5183	4.5182	4.5186	4.5184	4.5183	4.5186	4.5183	4.5185	4.5183	4.5182	4.5185	4.5183	4.5184	4.5185	4.5183	4.5183	4.5183	4.5182	4.5185	4.5183	4.5184	4.5185	4.5183	4.5185	4.5184	4.5183	4.5187	4.5184	4.5183	4.5184	4.5183	4.5184	4.5184	4.5182	4.5185	4.5183	4.5181	4.5183	4.5183	4.5183	4.5183	4.5182	4.5183	4.5182	4.5182	4.5183	4.5181	4.5184	4.5182	4.5181	4.5183	4.518	4.5181	4.5183	4.5179	4.5182	4.5181	4.5178	4.5182
5.2702	5.2703	5.2703	5.2704	5.2704	5.2704	5.2705	5.2703	5.2704	5.2705	5.2702	5.2704	5.2705	5.2702	5.2705	5.2703	5.2703	5.2705	5.27	5.2702	5.2704	5.27	5.2704	5.2702	5.2701	5.2705	5.2703	5.2702	5.2705	5.2702	5.2704	5.2702	5.2701	5.2704	5.2702	5.2703	5.2704	5.2702	5.2702	5.2702	5.2701	5.2704	5.2702	5.2703	5.2704	5.2702	5.2704	5.2703	5.2702	5.2706	5.2703	5.2702	5.2703	5.2701	5.2703	5.2703	5.2701	5.2703	5.2701	5.27	5.2702	5.2701	5.2702	5.2702	5.27	5.2702	5.2701	5.2701	5.2701	5.27	5.2703	5.2701	5.27	5.2702	5.2699	5.2699	5.2701	5.2697	5.2701	5.2699	5.2697	5.2701
6.024	6.0241	6.0241	6.0242	6.0242	6.0242	6.0243	6.024	6.0242	6.0243	6.024	6.0242	6.0243	6.024	6.0243	6.0241	6.024	6.0243	6.0238	6.024	6.0241	6.0238	6.0241	6.024	6.0239	6.0243	6.024	6.024	6.0243	6.024	6.0241	6.024	6.0239	6.0242	6.024	6.0241	6.0241	6.024	6.024	6.024	6.0239	6.0242	6.0239	6.0241	6.0241	6.0239	6.0242	6.024	6.024	6.0243	6.0241	6.024	6.024	6.0239	6.024	6.024	6.0238	6.0241	6.0239	6.0237	6.0239	6.0239	6.0239	6.0239	6.0238	6.0239	6.0238	6.0238	6.0238	6.0237	6.024	6.0238	6.0237	6.0239	6.0236	6.0237	6.0238	6.0234	6.0238	6.0236	6.0234	6.0238
6.782	6.7821	6.782	6.7822	6.7821	6.7821	6.7823	6.782	6.7822	6.7822	6.7819	6.7821	6.7822	6.7819	6.7822	6.782	6.782	6.7822	6.7817	6.7819	6.7821	6.7817	6.7821	6.7819	6.7818	6.7822	6.782	6.7819	6.7822	6.782	6.7821	6.7819	6.7818	6.7821	6.7819	6.782	6.782	6.7819	6.7819	6.7819	6.7818	6.7821	6.7818	6.782	6.782	6.7818	6.7821	6.7819	6.7818	6.7822	6.782	6.7819	6.7819	6.7818	6.7819	6.7819	6.7817	6.7819	6.7818	6.7816	6.7818	6.7817	6.7818	6.7818	6.7817	6.7818	6.7817	6.7817	6.7817	6.7815	6.7819	6.7817	6.7816	6.7818	6.7815	6.7815	6.7817	6.7812	6.7817	6.7815	6.7812	6.7817
7.5377	7.5377	7.5377	7.5379	7.5378	7.5378	7.5379	7.5376	7.5378	7.5379	7.5375	7.5377	7.5378	7.5375	7.5379	7.5376	7.5376	7.5379	7.5374	7.5375	7.5377	7.5374	7.5377	7.5375	7.5374	7.5378	7.5376	7.5375	7.5378	7.5376	7.5377	7.5375	7.5374	7.5377	7.5375	7.5376	7.5376	7.5375	7.5375	7.5375	7.5374	7.5377	7.5374	7.5376	7.5376	7.5374	7.5377	7.5375	7.5374	7.5378	7.5376	7.5375	7.5375	7.5374	7.5375	7.5374	7.5373	7.5375	7.5374	7.5372	7.5374	7.5373	7.5374	7.5374	7.5373	7.5374	7.5372	7.5373	7.5373	7.5371	7.5375	7.5373	7.5371	7.5374	7.537	7.5371	7.5373	7.5368	7.5372	7.5371	7.5368	7.5372
8.2884	8.2884	8.2884	8.2886	8.2885	8.2885	8.2886	8.2883	8.2885	8.2886	8.2882	8.2884	8.2885	8.2882	8.2886	8.2883	8.2883	8.2886	8.2881	8.2882	8.2884	8.2881	8.2884	8.2882	8.2881	8.2885	8.2883	8.2882	8.2885	8.2883	8.2884	8.2882	8.2881	8.2884	8.2881	8.2883	8.2883	8.2882	8.2882	8.2881	8.2881	8.2883	8.2881	8.2883	8.2883	8.2881	8.2884	8.2882	8.2881	8.2884	8.2882	8.2882	8.2882	8.288	8.2882	8.2881	8.288	8.2882	8.288	8.2879	8.288	8.288	8.2881	8.288	8.2879	8.288	8.2878	8.288	8.2879	8.2877	8.2881	8.2879	8.2878	8.288	8.2877	8.2877	8.2879	8.2874	8.2879	8.2877	8.2874	8.2878
9.0436	9.0436	9.0435	9.0437	9.0436	9.0436	9.0438	9.0435	9.0437	9.0438	9.0434	9.0436	9.0437	9.0434	9.0437	9.0435	9.0435	9.0437	9.0432	9.0434	9.0435	9.0432	9.0436	9.0434	9.0432	9.0436	9.0434	9.0434	9.0436	9.0434	9.0435	9.0433	9.0432	9.0435	9.0433	9.0434	9.0434	9.0433	9.0434	9.0433	9.0432	9.0435	9.0432	9.0434	9.0434	9.0432	9.0435	9.0433	9.0432	9.0435	9.0433	9.0433	9.0433	9.0431	9.0433	9.0432	9.0431	9.0433	9.0431	9.043	9.0431	9.0431	9.0432	9.0431	9.043	9.0431	9.0429	9.0431	9.043	9.0428	9.0432	9.043	9.0429	9.0431	9.0428	9.0428	9.043	9.0425	9.0429	9.0428	9.0425	9.0429
